TEC_N_Aver_pred;B1_N_Aver_pred;B1_Reconciled;B1_Delta;B2_N_Aver_pred;B2_Reconciled;B2_Delta;B3_N_Aver_pred;B3_Reconciled;B3_Delta;B4_N_Aver_pred;B4_Reconciled;B4_Delta;Sum_Check;Total_Error_Before;Total_Error_After
417.8207702636719;224.88696316865997;220.7749024827675;-4.112060685892487;0.0;0.0;0.0;201.15792846679688;197.0458677809044;-4.112060685892487;0.0;0.0;0.0;417.8207702636719;8.224121371784975;0.0
418.4186096191406;225.00311982785936;215.9923817523086;-9.010738075550762;0.0;0.0;0.0;211.4369659423828;202.42622786683205;-9.010738075550762;0.0;0.0;0.0;418.4186096191406;18.021476151101524;0.0
418.89508056640625;225.00311982785936;216.24538773375392;-8.75773209410545;0.0;0.0;0.0;211.4074249267578;202.64969283265236;-8.75773209410545;0.0;0.0;0.0;418.89508056640625;17.5154641882109;0.0
422.96478271484375;226.63976749873655;219.05280916440734;-7.586958334329211;0.0;0.0;0.0;211.49893188476562;203.91197355043641;-7.586958334329211;0.0;0.0;0.0;422.96478271484375;15.173916668658421;0.0
421.6986999511719;226.36907585889043;218.2679119528827;-8.101163906007713;0.0;0.0;0.0;211.53195190429688;203.43078799828916;-8.101163906007713;0.0;0.0;0.0;421.6986999511719;16.202327812015426;0.0
422.918212890625;226.63976749873655;219.02876131284484;-7.611006185891711;0.0;0.0;0.0;211.50045776367188;203.88945157778016;-7.611006185891711;0.0;0.0;0.0;422.918212890625;15.222012371783421;0.0
409.1669006347656;216.68740527473406;207.3267043463514;-9.36070092838267;0.0;0.0;0.0;211.20089721679688;201.8401962884142;-9.36070092838267;0.0;0.0;0.0;409.1669006347656;18.721401856765283;0.0
398.1302185058594;206.8624019805779;196.74891949614832;-10.113482484429596;0.0;0.0;0.0;211.49478149414062;201.38129900971103;-10.113482484429596;0.0;0.0;0.0;398.1302185058594;20.226964968859193;0.0
400.2797546386719;208.54010680883775;198.66589691027826;-9.874209898559485;0.0;0.0;0.0;211.48806762695312;201.61385772839364;-9.874209898559485;0.0;0.0;0.0;400.2797546386719;19.748419797119027;0.0
393.7367248535156;206.8624019805779;194.49450207671472;-12.36789990386319;0.0;0.0;0.0;211.61012268066406;199.24222277680087;-12.36789990386319;0.0;0.0;0.0;393.7367248535156;24.73579980772638;0.0
