TEC_N_Aver_pred;B1_N_Aver_pred;B1_Reconciled;B1_Delta;B2_N_Aver_pred;B2_Reconciled;B2_Delta;B3_N_Aver_pred;B3_Reconciled;B3_Delta;B4_N_Aver_pred;B4_Reconciled;B4_Delta;Sum_Check;Total_Error_Before;Total_Error_After
572.6080322265625;0.0;0.0;0.0;0.0;0.0;0.0;185.75111;198.90582564725713;13.154711755655569;360.54749482364986;373.7022065793054;13.154711755655569;572.6080322265625;-26.309423511311024;0.0
574.5243530273438;0.0;0.0;0.0;0.0;0.0;0.0;186.5961;200.2864790286048;13.690379175089163;360.54749482364986;374.237873998739;13.690379175089163;574.5243530273438;-27.380758350178212;0.0
575.7679443359375;0.0;0.0;0.0;0.0;0.0;0.0;186.9941;201.10727218046026;14.113177331827444;360.54749482364986;374.6606721554773;14.113177331827444;575.7679443359375;-28.226354663654774;0.0
585.15673828125;0.0;0.0;0.0;0.0;0.0;0.0;191.26633;201.88745734041981;10.62113043612294;372.6481505047073;383.26928094083024;10.62113043612294;585.15673828125;-21.24226087224588;0.0
577.7376098632812;0.0;0.0;0.0;0.0;0.0;0.0;187.60143;202.3406315073653;14.73920633646685;360.6577720194491;375.39697835591596;14.73920633646685;577.7376098632812;-29.4784126729337;0.0
371.9301452636719;0.0;0.0;0.0;0.0;0.0;0.0;-0.122971915;0.0;0.12297191470861435;355.7020634622728;371.9301452636719;16.22808180139907;371.9301452636719;-16.351053716107685;0.0
383.7557678222656;0.0;0.0;0.0;0.0;0.0;0.0;-0.09736434;0.0;0.09736434370279312;355.78506830007046;383.7557678222656;27.97069952219516;383.7557678222656;-28.068063865897955;0.0
383.4100036621094;0.0;0.0;0.0;0.0;0.0;0.0;-0.097778514;0.0;0.09777851402759552;355.78506830007046;383.4100036621094;27.62493536203891;383.4100036621094;-27.722713876066507;0.0
390.5807800292969;0.0;0.0;0.0;0.0;0.0;0.0;-0.070201695;0.0;0.07020169496536255;355.8989506574528;390.5807800292969;34.68182937184406;390.5807800292969;-34.75203106680942;0.0
374.9796142578125;0.0;0.0;0.0;0.0;0.0;0.0;-0.121341445;0.0;0.12134144455194473;355.7020634622728;374.9796142578125;19.277550795539696;374.9796142578125;-19.39889224009164;0.0
368.9826965332031;0.0;0.0;0.0;0.0;0.0;0.0;-0.13015854;0.0;0.13015854358673096;355.11724806491287;368.9826965332031;13.865448468290253;368.9826965332031;-13.995607011876984;0.0
360.5535888671875;0.0;0.0;0.0;0.0;0.0;0.0;-0.1448177;0.0;0.14481769502162933;353.8079729795111;360.5535888671875;6.745615887676422;360.5535888671875;-6.890433582698051;0.0
371.9792785644531;0.0;0.0;0.0;0.0;0.0;0.0;-0.12293976;0.0;0.12293975800275803;355.7020634622728;371.9792785644531;16.27721510218032;371.9792785644531;-16.40015486018308;0.0
377.3431396484375;0.0;0.0;0.0;0.0;0.0;0.0;-0.11712146;0.0;0.11712145805358887;355.78506830007046;377.3431396484375;21.558071348367037;377.3431396484375;-21.675192806420625;0.0
375.57489013671875;0.0;0.0;0.0;0.0;0.0;0.0;-0.08060743;0.0;0.08060742914676666;355.78506830007046;375.57489013671875;19.789821836648287;375.57489013671875;-19.870429265795053;0.0
367.1023864746094;0.0;0.0;0.0;0.0;0.0;0.0;-0.10414473;0.0;0.10414472967386246;355.7020634622728;367.1023864746094;11.400323012336571;367.1023864746094;-11.504467742010434;0.0
368.43035888671875;0.0;0.0;0.0;0.0;0.0;0.0;-0.10118204;0.0;0.10118204355239868;355.7020634622728;368.43035888671875;12.728295424445946;368.43035888671875;-12.829477467998345;0.0
367.643310546875;0.0;0.0;0.0;0.0;0.0;0.0;-0.09899038;0.0;0.09899038076400757;355.7020634622728;367.643310546875;11.941247084602196;367.643310546875;-12.040237465366204;0.0
360.6700439453125;0.0;0.0;0.0;0.0;0.0;0.0;-0.11255476;0.0;0.11255475878715515;355.3175183216915;360.6700439453125;5.352525623620977;360.6700439453125;-5.465080382408132;0.0
363.712158203125;0.0;0.0;0.0;0.0;0.0;0.0;-0.10551702;0.0;0.10551702231168747;355.7020634622728;363.712158203125;8.010094740852196;363.712158203125;-8.115611763163884;0.0
360.1307067871094;0.0;0.0;0.0;0.0;0.0;0.0;-0.113025546;0.0;0.11302554607391357;354.55164479546266;360.1307067871094;5.579061991646711;360.1307067871094;-5.692087537720624;0.0
364.4486999511719;0.0;0.0;0.0;0.0;0.0;0.0;-0.10513815;0.0;0.1051381528377533;355.7020634622728;364.4486999511719;8.746636488899071;364.4486999511719;-8.851774641736824;0.0
