TEC_N_Aver_pred;B1_N_Aver_pred;B1_Reconciled;B1_Delta;B2_N_Aver_pred;B2_Reconciled;B2_Delta;Sum_Check;Total_Error_Before;Total_Error_After
300.16375732421875;151.4464579964073;149.44662529947317;-1.999832696934135;152.7169647216797;150.71713202474555;-1.999832696934135;300.16375732421875;3.999665393868213;0.0
296.16900634765625;151.1453972104463;148.38986779467626;-2.7555294157700416;150.53466796875;147.77913855297996;-2.7555294157700416;296.16900634765625;5.511058831540026;0.0
297.7724304199219;150.96325124568858;148.818837231731;-2.1444140139575723;151.09800720214844;148.95359318819087;-2.1444140139575723;297.7724304199219;4.2888280279151445;0.0
298.6188659667969;151.51865750614627;149.01555433901063;-2.5031031671356345;152.10641479492188;149.60331162778624;-2.5031031671356345;298.6188659667969;5.006206334271269;0.0
299.09771728515625;151.51865750614627;149.24216261537782;-2.276494890768447;152.13204956054688;149.85555466977843;-2.276494890768447;299.09771728515625;4.552989781536894;0.0
298.49859619140625;151.51865750614627;148.97395125063173;-2.5447062555145408;152.06935119628906;149.52464494077452;-2.5447062555145408;298.49859619140625;5.0894125110290815;0.0
300.0460510253906;151.4464579964073;149.43123681070364;-2.015221185703666;152.63003540039062;150.61481421468696;-2.015221185703666;300.0460510253906;4.0304423714072755;0.0
299.57342529296875;151.51865750614627;149.38503828676454;-2.1336192193817283;152.32200622558594;150.1883870062042;-2.1336192193817283;299.57342529296875;4.2672384387634565;0.0
303.0584716796875;152.94455762194536;150.66775915765237;-2.2767984642929946;154.66751098632812;152.39071252203513;-2.2767984642929946;303.0584716796875;4.553596928585989;0.0
163.6925811767578;163.32998614165632;163.6925811767578;0.36259503510149216;0.0;0.0;0.0;163.6925811767578;-0.36259503510149216;0.0
